customer_id,segment,region,acquisition_channel,first_transaction_date,last_transaction_date,transaction_span_days,total_revenue,total_cost,contribution_margin,contribution_margin_pct,transaction_count,avg_revenue_per_transaction,revenue_per_transaction_span_day
C0002159,Startup,APAC,paid_search,2024-10-14,2024-11-11,29,78.33,52.6,25.73,0.328482,2,39.16,2.7
C0002161,SMB,EMEA,paid_search,2024-12-10,2025-06-20,193,2058.01,1415.53,642.48,0.312185,8,257.25,10.66
C0002163,SMB,LATAM,paid_search,2024-09-06,2024-09-26,21,2313.41,1794.31,519.1,0.224387,2,1156.7,110.16
C0002167,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002171,SMB,EMEA,paid_search,2024-11-02,2025-07-30,271,1706.47,1073.99,632.48,0.370636,5,341.29,6.3
C0002181,Startup,North America,paid_search,2025-07-27,2025-09-30,66,196.58,153.33,43.25,0.220012,4,49.14,2.98
C0002182,Mid-Market,LATAM,paid_search,2025-12-19,2025-12-26,8,2006.36,1402.32,604.04,0.301063,2,1003.18,250.8
C0002185,Startup,EMEA,paid_search,2025-07-12,2025-11-08,120,453.2,303.08,150.12,0.331244,7,64.74,3.78
C0002189,SMB,North America,paid_search,2024-04-19,2024-10-25,190,1140.65,717.79,422.86,0.370718,6,190.11,6.0
C0002192,SMB,North America,paid_search,2025-02-26,2025-02-26,1,87.07,57.74,29.33,0.336855,1,87.07,87.07
C0002197,SMB,EMEA,paid_search,2023-06-17,2024-06-03,353,871.57,552.32,319.25,0.366293,3,290.52,2.47
C0002198,Startup,EMEA,paid_search,2025-03-19,2025-03-19,1,189.79,127.95,61.84,0.325834,1,189.79,189.79
C0002199,SMB,EMEA,paid_search,2024-03-23,2024-12-01,254,1234.11,817.73,416.38,0.337393,7,176.3,4.86
C0002200,Mid-Market,LATAM,paid_search,2025-04-29,2025-07-11,74,4591.93,3081.95,1509.98,0.328833,8,573.99,62.05
C0002202,Startup,APAC,paid_search,2025-11-28,2025-11-28,1,33.88,22.18,11.7,0.345336,1,33.88,33.88
C0002204,Mid-Market,North America,paid_search,2024-02-04,2024-04-27,84,635.39,449.63,185.76,0.292356,3,211.8,7.56
C0002205,SMB,LATAM,paid_search,2024-08-01,2025-08-14,379,3585.06,2422.48,1162.58,0.324285,11,325.91,9.46
C0002206,Mid-Market,North America,paid_search,2025-03-12,2025-11-15,249,8195.0,5042.55,3152.45,0.38468,9,910.56,32.91
C0002210,SMB,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002214,Mid-Market,EMEA,paid_search,2024-12-16,2025-02-13,60,12160.6,9585.17,2575.43,0.211785,3,4053.53,202.68
C0002215,Mid-Market,North America,paid_search,2025-11-20,2025-11-20,1,313.92,233.29,80.63,0.256849,1,313.92,313.92
C0002216,SMB,APAC,paid_search,2023-06-16,2023-06-18,3,511.42,408.35,103.07,0.201537,2,255.71,170.47
C0002223,SMB,North America,paid_search,2024-09-28,2024-11-03,37,87.12,43.52,43.6,0.500459,2,43.56,2.35
C0002225,Mid-Market,EMEA,paid_search,2025-10-29,2025-11-08,11,2887.42,2090.89,796.53,0.275862,3,962.47,262.49
C0002226,Mid-Market,APAC,paid_search,2024-04-29,2025-04-01,338,8007.72,5787.49,2220.23,0.277261,11,727.97,23.69
C0002231,Startup,EMEA,paid_search,2024-06-17,2025-12-27,559,1185.77,803.29,382.48,0.322558,11,107.8,2.12
C0002233,SMB,LATAM,paid_search,2023-07-09,2024-01-23,199,2307.64,1534.09,773.55,0.335213,10,230.76,11.6
C0002240,SMB,EMEA,paid_search,2025-04-06,2025-12-11,250,279.69,178.93,100.76,0.360256,4,69.92,1.12
C0002242,Startup,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002247,Startup,LATAM,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002249,Startup,LATAM,paid_search,2024-08-16,2025-01-07,145,301.8,185.32,116.48,0.385951,3,100.6,2.08
C0002253,Startup,EMEA,paid_search,2024-08-07,2024-08-07,1,126.79,99.45,27.34,0.215632,1,126.79,126.79
C0002254,Startup,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002256,Startup,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002257,Mid-Market,North America,paid_search,2025-11-21,2025-11-26,6,1058.56,747.46,311.1,0.29389,2,529.28,176.43
C0002265,SMB,EMEA,paid_search,2025-02-22,2025-04-06,44,1255.23,883.21,372.02,0.296376,3,418.41,28.53
C0002266,Enterprise,LATAM,paid_search,2023-08-26,2024-09-19,391,73852.34,57281.9,16570.44,0.224373,17,4344.26,188.88
C0002269,Startup,APAC,paid_search,2025-07-03,2025-07-03,1,150.36,102.99,47.37,0.315044,1,150.36,150.36
C0002270,Startup,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002274,Startup,APAC,paid_search,2025-10-12,2025-11-29,49,195.71,114.4,81.31,0.415462,2,97.86,3.99
C0002275,Mid-Market,North America,paid_search,2025-11-17,2025-12-16,30,1481.6,961.49,520.11,0.351046,2,740.8,49.39
C0002277,Startup,EMEA,paid_search,2025-04-17,2025-04-20,4,299.95,217.3,82.65,0.275546,2,149.98,74.99
C0002278,Startup,North America,paid_search,2024-01-30,2025-10-27,637,1829.23,1175.95,653.28,0.357134,14,130.66,2.87
C0002281,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002284,Startup,LATAM,paid_search,2025-06-24,2025-09-02,71,357.5,223.52,133.98,0.374769,5,71.5,5.04
C0002290,SMB,EMEA,paid_search,2024-04-25,2024-09-21,150,456.84,289.61,167.23,0.366058,6,76.14,3.05
C0002293,SMB,APAC,paid_search,2025-03-25,2025-03-25,1,44.82,31.04,13.78,0.307452,1,44.82,44.82
C0002307,Startup,EMEA,paid_search,2025-02-20,2025-07-08,139,314.13,185.93,128.2,0.408111,4,78.53,2.26
C0002309,Mid-Market,EMEA,paid_search,2025-03-26,2025-11-30,250,7252.96,5508.98,1743.98,0.240451,6,1208.83,29.01
C0002310,Startup,North America,paid_search,2025-11-05,2025-11-05,1,131.53,80.48,51.05,0.388124,1,131.53,131.53
C0002314,SMB,North America,paid_search,2023-12-29,2024-04-28,122,323.27,205.26,118.01,0.365051,2,161.64,2.65
C0002315,Mid-Market,APAC,paid_search,2024-07-19,2025-11-30,500,19778.04,14408.62,5369.42,0.271484,29,682.0,39.56
C0002316,SMB,North America,paid_search,2024-04-21,2024-04-21,1,84.89,55.6,29.29,0.345035,1,84.89,84.89
C0002318,SMB,EMEA,paid_search,2025-07-26,2025-11-24,122,6411.91,4524.65,1887.26,0.294337,7,915.99,52.56
C0002320,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002325,Mid-Market,APAC,paid_search,2024-05-04,2025-12-04,580,20324.39,17128.26,3196.13,0.157256,18,1129.13,35.04
C0002328,SMB,APAC,paid_search,2023-12-31,2025-12-23,724,5366.96,3645.48,1721.48,0.320755,24,223.62,7.41
C0002335,Startup,EMEA,paid_search,2024-10-15,2025-11-07,389,980.52,673.01,307.51,0.313619,6,163.42,2.52
C0002336,SMB,LATAM,paid_search,2025-05-23,2025-10-09,140,7917.73,5829.22,2088.51,0.263776,4,1979.43,56.56
C0002337,SMB,North America,paid_search,2025-11-04,2025-11-22,19,1640.76,1104.78,535.98,0.326666,4,410.19,86.36
C0002340,Startup,North America,paid_search,2023-06-17,2023-08-09,54,445.09,364.44,80.65,0.181199,4,111.27,8.24
C0002342,Mid-Market,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002344,Startup,North America,paid_search,2024-04-29,2025-02-21,299,2597.71,1815.92,781.79,0.300954,10,259.77,8.69
C0002348,Enterprise,North America,paid_search,2025-09-06,2025-12-09,95,17265.35,14724.2,2541.15,0.147182,10,1726.54,181.74
C0002351,Mid-Market,EMEA,paid_search,2023-05-12,2023-05-22,11,870.69,608.68,262.01,0.300922,3,290.23,79.15
C0002353,Startup,EMEA,paid_search,2024-03-29,2024-03-29,1,48.08,34.66,13.42,0.279118,1,48.08,48.08
C0002354,Startup,APAC,paid_search,2025-02-14,2025-02-14,1,62.66,37.74,24.92,0.397702,1,62.66,62.66
C0002356,Startup,North America,paid_search,2025-11-20,2025-11-20,1,167.81,111.88,55.93,0.333294,1,167.81,167.81
C0002359,Startup,LATAM,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002360,Mid-Market,APAC,paid_search,2024-03-04,2024-05-05,63,1478.28,1097.51,380.77,0.257576,4,369.57,23.46
C0002367,Startup,EMEA,paid_search,2024-04-04,2025-01-06,278,1728.16,1222.77,505.39,0.292444,8,216.02,6.22
C0002371,SMB,EMEA,paid_search,2024-12-06,2025-06-09,186,349.55,223.62,125.93,0.360263,4,87.39,1.88
C0002373,Startup,EMEA,paid_search,2024-07-01,2025-01-02,186,1149.21,762.24,386.97,0.336727,7,164.17,6.18
C0002375,SMB,North America,paid_search,2024-07-19,2024-08-25,38,908.55,760.95,147.6,0.162457,2,454.28,23.91
C0002376,Startup,North America,paid_search,2023-11-06,2024-05-16,193,1895.59,1642.99,252.6,0.133257,10,189.56,9.82
C0002382,Mid-Market,APAC,paid_search,2024-02-23,2025-01-27,340,9563.06,6372.1,3190.96,0.333676,11,869.37,28.13
C0002386,Mid-Market,APAC,paid_search,2025-07-13,2025-10-22,102,4795.98,3803.49,992.49,0.206942,5,959.2,47.02
C0002387,Enterprise,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002389,SMB,EMEA,paid_search,2025-06-30,2025-12-15,169,7325.23,4795.06,2530.17,0.345405,9,813.91,43.34
C0002399,Startup,APAC,paid_search,2023-12-03,2024-03-29,118,692.13,451.91,240.22,0.347074,7,98.88,5.87
C0002403,Startup,EMEA,paid_search,2025-09-27,2025-11-30,65,505.34,314.55,190.79,0.377548,3,168.45,7.77
C0002404,Startup,APAC,paid_search,2025-10-24,2025-11-14,22,265.07,206.45,58.62,0.221149,2,132.54,12.05
C0002410,SMB,EMEA,paid_search,2025-12-20,2025-12-20,1,359.77,268.87,90.9,0.252661,1,359.77,359.77
C0002411,Startup,North America,paid_search,2025-10-23,2025-12-20,59,180.14,106.34,73.8,0.409681,2,90.07,3.05
C0002412,Startup,LATAM,paid_search,2025-12-28,2025-12-28,1,100.29,65.48,34.81,0.347093,1,100.29,100.29
C0002422,SMB,EMEA,paid_search,2024-01-03,2024-01-10,8,380.67,300.66,80.01,0.210182,2,190.34,47.58
C0002424,Startup,LATAM,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002425,Mid-Market,APAC,paid_search,2025-11-03,2025-12-31,59,2362.63,1645.31,717.32,0.303611,4,590.66,40.04
C0002428,Mid-Market,APAC,paid_search,2025-07-15,2025-12-19,158,6340.28,4525.52,1814.76,0.286227,10,634.03,40.13
C0002429,SMB,APAC,paid_search,2025-10-01,2025-11-01,32,354.09,222.78,131.31,0.370838,2,177.04,11.07
C0002431,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002432,Mid-Market,EMEA,paid_search,2025-07-20,2025-12-30,164,5441.59,3814.72,1626.87,0.29897,11,494.69,33.18
C0002438,Mid-Market,EMEA,paid_search,2025-05-29,2025-12-06,192,2798.19,1863.89,934.3,0.333894,8,349.77,14.57
C0002444,SMB,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002446,SMB,North America,paid_search,2025-03-12,2025-12-25,289,2793.29,1987.25,806.04,0.288563,10,279.33,9.67
C0002448,Startup,APAC,paid_search,2024-09-05,2025-04-30,238,1041.06,869.31,171.75,0.164976,5,208.21,4.37
C0002454,SMB,North America,paid_search,2025-08-26,2025-09-25,31,809.24,747.85,61.39,0.075861,2,404.62,26.1
C0002456,SMB,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002457,Mid-Market,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002458,Mid-Market,APAC,paid_search,2023-07-13,2025-01-13,551,9301.63,6655.41,2646.22,0.28449,16,581.35,16.88
C0002460,Mid-Market,North America,paid_search,2025-01-28,2025-02-06,10,5315.79,4130.67,1185.12,0.222943,6,885.96,531.58
C0002473,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002474,Mid-Market,APAC,paid_search,2025-02-23,2025-03-02,8,888.72,560.32,328.4,0.36952,3,296.24,111.09
C0002475,Mid-Market,EMEA,paid_search,2024-08-19,2025-12-31,500,12145.86,9410.17,2735.69,0.225236,21,578.37,24.29
C0002476,Mid-Market,EMEA,paid_search,2023-04-10,2023-11-20,225,7282.42,4904.83,2377.59,0.326484,13,560.19,32.37
C0002477,Enterprise,North America,paid_search,2023-10-02,2025-12-21,812,97579.63,73895.86,23683.77,0.242712,56,1742.49,120.17
C0002483,Startup,LATAM,paid_search,2023-08-04,2023-11-09,98,256.1,188.75,67.35,0.262983,3,85.37,2.61
C0002489,SMB,EMEA,paid_search,2023-09-06,2024-03-05,182,1001.18,718.81,282.37,0.282037,5,200.24,5.5
C0002491,Startup,EMEA,paid_search,2025-12-13,2025-12-13,1,42.05,31.33,10.72,0.254935,1,42.05,42.05
C0002492,SMB,North America,paid_search,2024-09-04,2025-10-10,402,13085.63,8852.39,4233.24,0.323503,20,654.28,32.55
C0002493,SMB,EMEA,paid_search,2023-04-15,2023-09-28,167,3162.97,2288.16,874.81,0.276579,9,351.44,18.94
C0002494,Enterprise,APAC,paid_search,2025-11-26,2025-11-26,1,2431.36,1952.96,478.4,0.196762,1,2431.36,2431.36
C0002497,Mid-Market,North America,paid_search,2025-04-09,2025-12-18,254,14019.28,11075.4,2943.88,0.209988,16,876.2,55.19
C0002508,SMB,North America,paid_search,2025-11-24,2025-12-24,31,317.15,227.27,89.88,0.283399,2,158.57,10.23
C0002514,Startup,LATAM,paid_search,2023-07-27,2023-07-27,1,35.58,21.56,14.02,0.394042,1,35.58,35.58
C0002519,Enterprise,North America,paid_search,2025-02-10,2025-08-01,173,42002.29,34645.15,7357.14,0.17516,7,6000.33,242.79
C0002522,Startup,LATAM,paid_search,2025-03-23,2025-10-28,220,861.14,566.13,295.01,0.342581,8,107.64,3.91
C0002524,Startup,North America,paid_search,2025-04-17,2025-04-17,1,92.05,62.75,29.3,0.318305,1,92.05,92.05
C0002527,Mid-Market,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002532,Startup,North America,paid_search,2025-04-15,2025-04-15,1,50.39,34.13,16.26,0.322683,1,50.39,50.39
C0002533,SMB,EMEA,paid_search,2025-06-26,2025-06-26,1,96.86,66.84,30.02,0.309932,1,96.86,96.86
C0002535,SMB,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002536,SMB,North America,paid_search,2025-03-08,2025-12-03,271,2042.01,1408.06,633.95,0.310454,10,204.2,7.54
C0002538,SMB,North America,paid_search,2024-11-08,2024-11-13,6,602.16,390.97,211.19,0.350721,2,301.08,100.36
C0002542,SMB,North America,paid_search,2024-10-24,2025-06-09,229,1061.5,682.61,378.89,0.356938,5,212.3,4.64
C0002551,Startup,APAC,paid_search,2025-03-01,2025-06-14,106,382.09,236.45,145.64,0.381167,6,63.68,3.6
C0002554,SMB,EMEA,paid_search,2025-12-04,2025-12-21,18,173.9,105.56,68.34,0.392984,2,86.95,9.66
C0002557,Startup,APAC,paid_search,2023-04-24,2024-12-16,603,2440.13,1893.65,546.48,0.223955,14,174.3,4.05
C0002564,Enterprise,North America,paid_search,2025-01-09,2025-07-05,178,20835.64,17028.24,3807.4,0.182735,12,1736.3,117.05
C0002565,Mid-Market,North America,paid_search,2025-03-19,2025-04-15,28,6029.12,4356.87,1672.25,0.277362,8,753.64,215.33
C0002576,Startup,APAC,paid_search,2025-12-11,2025-12-11,1,780.93,546.39,234.54,0.300334,1,780.93,780.93
C0002578,SMB,APAC,paid_search,2025-09-26,2025-11-10,46,1984.14,1398.45,585.69,0.295186,9,220.46,43.13
C0002588,SMB,North America,paid_search,2023-11-12,2025-12-03,753,2534.96,1679.3,855.66,0.337544,17,149.12,3.37
C0002589,Startup,EMEA,paid_search,2024-12-25,2025-01-12,19,364.25,231.38,132.87,0.364777,3,121.42,19.17
C0002590,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002592,SMB,EMEA,paid_search,2025-10-20,2025-10-20,1,658.04,543.3,114.74,0.174366,1,658.04,658.04
C0002600,SMB,LATAM,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002602,Mid-Market,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002605,SMB,North America,paid_search,2023-04-01,2023-04-01,1,120.41,83.76,36.65,0.304377,1,120.41,120.41
C0002606,SMB,EMEA,paid_search,2023-09-29,2024-06-22,268,1420.08,1017.56,402.52,0.283449,5,284.02,5.3
C0002609,Startup,LATAM,paid_search,2025-10-28,2025-12-18,52,247.39,144.29,103.1,0.416751,2,123.7,4.76
C0002610,Enterprise,North America,paid_search,2024-07-04,2024-07-11,8,13337.2,9945.57,3391.63,0.254299,4,3334.3,1667.15
C0002611,SMB,North America,paid_search,2025-11-29,2025-12-27,29,613.52,408.09,205.43,0.334838,3,204.51,21.16
C0002613,Startup,North America,paid_search,2024-12-15,2024-12-15,1,30.11,18.34,11.77,0.3909,1,30.11,30.11
C0002616,Startup,EMEA,paid_search,2025-01-17,2025-05-06,110,862.11,720.73,141.38,0.163993,4,215.53,7.84
C0002618,Mid-Market,North America,paid_search,2025-10-25,2025-12-22,59,7766.58,4738.44,3028.14,0.389894,3,2588.86,131.64
C0002620,SMB,North America,paid_search,2025-10-27,2025-11-07,12,378.52,264.16,114.36,0.302124,3,126.17,31.54
C0002627,Startup,LATAM,paid_search,2025-02-15,2025-02-15,1,217.33,155.66,61.67,0.283762,1,217.33,217.33
C0002633,Startup,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002634,Mid-Market,LATAM,paid_search,2025-06-02,2025-12-23,205,10005.93,6930.33,3075.6,0.307378,9,1111.77,48.81
C0002642,Enterprise,EMEA,paid_search,2025-07-16,2025-11-09,117,23157.81,18113.81,5044.0,0.21781,9,2573.09,197.93
C0002646,Startup,APAC,paid_search,2025-11-07,2025-12-31,55,190.83,131.91,58.92,0.308756,3,63.61,3.47
C0002655,SMB,APAC,paid_search,2024-12-27,2025-06-17,173,1701.22,1308.88,392.34,0.230623,6,283.54,9.83
C0002659,Startup,North America,paid_search,2023-07-24,2024-07-30,373,1532.82,1189.03,343.79,0.224286,9,170.31,4.11
C0002675,SMB,LATAM,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002676,SMB,EMEA,paid_search,2025-01-12,2025-01-25,14,186.4,114.41,71.99,0.386212,2,93.2,13.31
C0002687,Enterprise,North America,paid_search,2024-03-21,2024-03-28,8,15242.04,11688.22,3553.82,0.233159,2,7621.02,1905.26
C0002691,Mid-Market,North America,paid_search,2025-11-29,2025-12-25,27,5754.6,4347.23,1407.37,0.244564,3,1918.2,213.13
C0002693,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002703,SMB,North America,paid_search,2024-08-16,2025-11-29,471,3880.87,2972.22,908.65,0.234136,16,242.55,8.24
C0002705,SMB,LATAM,paid_search,2025-06-11,2025-09-27,109,282.13,181.84,100.29,0.355474,3,94.04,2.59
C0002708,Startup,North America,paid_search,2024-04-23,2025-12-01,588,1130.07,679.07,451.0,0.39909,8,141.26,1.92
C0002712,SMB,APAC,paid_search,2024-03-13,2024-04-06,25,1198.71,849.06,349.65,0.291689,5,239.74,47.95
C0002713,SMB,LATAM,paid_search,2024-03-19,2025-12-07,629,4990.28,3350.03,1640.25,0.328689,23,216.97,7.93
C0002721,Startup,EMEA,paid_search,2025-03-06,2025-11-08,248,617.35,445.02,172.33,0.279145,6,102.89,2.49
C0002725,SMB,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002726,SMB,EMEA,paid_search,2025-06-29,2025-08-05,38,980.55,659.3,321.25,0.327622,2,490.28,25.8
C0002730,SMB,North America,paid_search,2025-10-20,2025-10-23,4,229.2,139.89,89.31,0.38966,2,114.6,57.3
C0002734,Mid-Market,APAC,paid_search,2024-09-01,2025-11-02,428,8266.74,5572.35,2694.39,0.325931,15,551.12,19.31
C0002748,Startup,North America,paid_search,2023-12-24,2024-03-07,75,60.04,41.4,18.64,0.31046,2,30.02,0.8
C0002752,Enterprise,North America,paid_search,2025-06-12,2025-07-07,26,13190.13,9110.72,4079.41,0.309277,9,1465.57,507.31
C0002763,Startup,EMEA,paid_search,2023-09-03,2023-10-11,39,145.31,88.34,56.97,0.392058,2,72.66,3.73
C0002764,Mid-Market,North America,paid_search,2024-05-22,2025-02-02,257,9256.03,6897.39,2358.64,0.254822,16,578.5,36.02
C0002766,Enterprise,LATAM,paid_search,2025-11-26,2025-12-10,15,2717.37,1921.72,795.65,0.292801,3,905.79,181.16
C0002769,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002770,Mid-Market,North America,paid_search,2025-12-29,2025-12-29,1,341.97,224.51,117.46,0.34348,1,341.97,341.97
C0002775,Mid-Market,North America,paid_search,2025-07-06,2025-10-27,114,2917.66,2259.08,658.58,0.225722,4,729.42,25.59
C0002776,Mid-Market,EMEA,paid_search,2024-07-12,2024-08-10,30,1160.38,797.72,362.66,0.312536,2,580.19,38.68
C0002777,SMB,APAC,paid_search,2025-09-14,2025-12-17,95,504.42,334.71,169.71,0.336446,2,252.21,5.31
C0002781,SMB,LATAM,paid_search,2023-08-17,2023-08-24,8,1674.34,1224.67,449.67,0.268566,3,558.11,209.29
C0002786,SMB,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002790,SMB,EMEA,paid_search,2024-08-22,2024-10-01,41,212.1,146.02,66.08,0.311551,2,106.05,5.17
C0002794,Mid-Market,LATAM,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002799,SMB,EMEA,paid_search,2025-05-21,2025-09-18,121,3455.99,2593.32,862.67,0.249616,7,493.71,28.56
C0002809,Startup,North America,paid_search,2024-03-30,2025-12-15,626,2015.13,1489.26,525.87,0.260961,10,201.51,3.22
C0002818,Mid-Market,EMEA,paid_search,2025-03-16,2025-08-07,145,4753.78,3324.9,1428.88,0.300578,7,679.11,32.78
C0002819,SMB,North America,paid_search,2024-10-21,2025-02-21,124,4083.35,3107.28,976.07,0.239037,7,583.34,32.93
C0002828,Mid-Market,APAC,paid_search,2024-01-30,2024-08-01,185,5271.34,3831.1,1440.24,0.273221,9,585.7,28.49
C0002829,SMB,LATAM,paid_search,2025-08-25,2025-12-08,106,1717.73,1113.85,603.88,0.351557,5,343.55,16.21
C0002830,Mid-Market,APAC,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002831,SMB,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002832,Startup,APAC,paid_search,2024-11-12,2024-12-22,41,411.0,252.25,158.75,0.386253,4,102.75,10.02
C0002840,Enterprise,North America,paid_search,2023-04-07,2024-01-27,296,51388.79,41991.13,9397.66,0.182874,15,3425.92,173.61
C0002849,Startup,North America,paid_search,2025-07-14,2025-08-30,48,762.06,573.74,188.32,0.24712,5,152.41,15.88
C0002850,Startup,North America,paid_search,2024-08-22,2024-12-05,106,198.46,142.69,55.77,0.281014,3,66.15,1.87
C0002851,SMB,North America,paid_search,2024-08-17,2025-12-12,483,3300.22,2296.6,1003.62,0.304107,17,194.13,6.83
C0002852,Mid-Market,North America,paid_search,2024-10-25,2025-11-02,374,5578.18,3430.92,2147.26,0.384939,18,309.9,14.91
C0002855,SMB,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002857,Startup,APAC,paid_search,2025-07-08,2025-07-09,2,450.15,309.77,140.38,0.311852,2,225.08,225.08
C0002869,Startup,APAC,paid_search,2025-11-24,2025-11-26,3,197.35,123.71,73.64,0.373144,2,98.68,65.78
C0002870,Enterprise,APAC,paid_search,2023-03-25,2023-07-04,102,19402.23,15673.91,3728.32,0.192159,9,2155.8,190.22
C0002871,Startup,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002874,Startup,North America,paid_search,2024-03-25,2025-06-30,463,1590.72,1165.68,425.04,0.2672,15,106.05,3.44
C0002878,Mid-Market,LATAM,paid_search,2024-08-30,2024-12-28,121,8986.23,6037.48,2948.75,0.328141,15,599.08,74.27
C0002879,SMB,EMEA,paid_search,2025-01-25,2025-11-07,287,946.23,752.8,193.43,0.204422,6,157.71,3.3
C0002888,Startup,North America,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002890,SMB,APAC,paid_search,2023-08-29,2023-08-29,1,100.62,77.36,23.26,0.231167,1,100.62,100.62
C0002892,Startup,APAC,paid_search,2025-12-21,2025-12-21,1,21.22,11.58,9.64,0.454288,1,21.22,21.22
C0002895,SMB,EMEA,paid_search,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002896,SMB,North America,paid_search,2023-08-29,2024-03-15,200,870.32,525.35,344.97,0.396371,5,174.06,4.35
C0002898,SMB,LATAM,paid_search,2024-06-08,2024-09-02,87,454.76,324.42,130.34,0.286613,2,227.38,5.23
C0002901,SMB,EMEA,paid_search,2024-09-12,2025-01-02,113,976.35,610.85,365.5,0.374353,4,244.09,8.64
C0002925,SMB,LATAM,paid_search,2023-05-30,2023-06-26,28,726.81,474.34,252.47,0.347367,2,363.4,25.96
C0002933,Mid-Market,APAC,paid_search,2025-03-02,2025-05-17,77,2952.03,1983.56,968.47,0.328069,7,421.72,38.34
C0002943,Enterprise,APAC,paid_search,2025-10-06,2025-11-10,36,17132.21,14342.0,2790.21,0.162863,6,2855.37,475.89
C0002944,Mid-Market,North America,paid_search,2023-12-11,2024-03-11,92,3808.75,2296.05,1512.7,0.397164,3,1269.58,41.4
C0002945,Mid-Market,LATAM,paid_search,2024-05-03,2024-05-23,21,6893.86,5657.36,1236.5,0.179363,2,3446.93,328.28
C0002947,SMB,APAC,paid_search,2024-06-13,2025-05-11,333,1224.74,815.45,409.29,0.334185,9,136.08,3.68
