touchpoint_id,customer_id,touchpoint_date,acquisition_channel,touchpoint_order,is_conversion_touch
TP000002190,C0002458,2023-05-20,organic,1,False
TP000002191,C0002458,2023-05-27,organic,2,False
TP000002192,C0002458,2023-06-28,partners,3,False
TP000002193,C0002458,2023-07-02,paid_search,4,True
TP000006200,C0002459,2024-03-31,partners,1,True
TP000011955,C0002460,2024-11-25,referral,1,False
TP000011956,C0002460,2025-01-08,paid_search,2,True
TP000019614,C0002461,2025-10-02,referral,1,True
TP000015370,C0002462,2025-05-02,social_ads,1,False
TP000015371,C0002462,2025-05-11,social_ads,2,True
TP000001970,C0002463,2023-06-19,referral,1,True
TP000013371,C0002464,2025-03-02,social_ads,1,True
TP000004995,C0002465,2023-12-15,social_ads,1,False
TP000004996,C0002465,2024-01-13,social_ads,2,False
TP000004997,C0002465,2024-01-14,social_ads,3,False
TP000004998,C0002465,2024-01-27,partners,4,True
TP000016554,C0002466,2025-04-27,paid_search,1,False
TP000016555,C0002466,2025-05-31,organic,2,False
TP000016556,C0002466,2025-06-14,organic,3,True
TP000018651,C0002467,2025-07-03,paid_search,1,False
TP000018652,C0002467,2025-08-20,social_ads,2,False
TP000018653,C0002467,2025-08-30,social_ads,3,True
TP000013410,C0002468,2025-02-09,email,1,False
TP000013411,C0002468,2025-03-04,social_ads,2,True
TP000013352,C0002469,2025-01-26,paid_search,1,False
TP000013353,C0002469,2025-02-10,paid_search,2,False
TP000013354,C0002469,2025-02-12,paid_search,3,False
TP000013355,C0002469,2025-03-05,organic,4,True
TP000007725,C0002470,2024-05-01,partners,1,False
TP000007726,C0002470,2024-05-07,social_ads,2,False
TP000007727,C0002470,2024-06-04,referral,3,False
TP000007728,C0002470,2024-06-13,organic,4,True
TP000010165,C0002471,2024-09-08,email,1,False
TP000010166,C0002471,2024-10-12,paid_search,2,False
TP000010167,C0002471,2024-10-20,social_ads,3,True
TP000019451,C0002472,2025-09-21,social_ads,1,True
TP000016326,C0002473,2025-06-04,paid_search,1,True
TP000011850,C0002474,2024-11-16,paid_search,1,False
TP000011851,C0002474,2024-12-28,partners,2,False
TP000011852,C0002474,2025-01-01,paid_search,3,False
TP000011853,C0002474,2025-01-05,paid_search,4,True
TP000008398,C0002475,2024-05-22,email,1,False
TP000008399,C0002475,2024-06-11,referral,2,False
TP000008400,C0002475,2024-06-26,paid_search,3,False
TP000008401,C0002475,2024-07-19,paid_search,4,True
TP000001194,C0002476,2023-02-22,social_ads,1,False
TP000001195,C0002476,2023-03-09,social_ads,2,False
TP000001196,C0002476,2023-04-09,paid_search,3,True
TP000003104,C0002477,2023-08-09,social_ads,1,False
TP000003105,C0002477,2023-09-13,organic,2,False
TP000003106,C0002477,2023-09-20,paid_search,3,True
TP000004335,C0002478,2023-12-19,partners,1,True
TP000008501,C0002479,2024-06-18,partners,1,False
TP000008502,C0002479,2024-06-24,paid_search,2,False
TP000008503,C0002479,2024-07-25,organic,3,True
TP000021188,C0002480,2025-10-17,organic,1,False
TP000021189,C0002480,2025-10-27,paid_search,2,False
TP000021190,C0002480,2025-11-04,organic,3,False
TP000021191,C0002480,2025-11-24,organic,4,True
TP000011471,C0002481,2024-11-09,social_ads,1,False
TP000011472,C0002481,2024-11-14,referral,2,False
TP000011473,C0002481,2024-12-21,referral,3,True
TP000005288,C0002482,2023-12-28,social_ads,1,False
TP000005289,C0002482,2024-02-14,referral,2,True
TP000002292,C0002483,2023-07-13,paid_search,1,True
TP000007719,C0002484,2024-04-26,referral,1,False
TP000007720,C0002484,2024-06-09,organic,2,True
TP000018348,C0002485,2025-06-23,referral,1,False
TP000018349,C0002485,2025-08-03,paid_search,2,False
TP000018350,C0002485,2025-08-16,social_ads,3,True
TP000008726,C0002486,2024-06-26,partners,1,False
TP000008727,C0002486,2024-07-12,social_ads,2,False
TP000008728,C0002486,2024-08-06,referral,3,True
TP000017398,C0002487,2025-05-20,paid_search,1,False
TP000017399,C0002487,2025-06-07,social_ads,2,False
TP000017400,C0002487,2025-06-25,partners,3,False
TP000017401,C0002487,2025-07-17,email,4,True
TP000018101,C0002488,2025-07-07,social_ads,1,False
TP000018102,C0002488,2025-07-11,social_ads,2,False
TP000018103,C0002488,2025-08-04,partners,3,True
TP000002404,C0002489,2023-06-01,organic,1,False
TP000002405,C0002489,2023-06-20,organic,2,False
TP000002406,C0002489,2023-07-02,referral,3,False
TP000002407,C0002489,2023-07-25,paid_search,4,True
TP000013800,C0002490,2025-02-04,partners,1,False
TP000013801,C0002490,2025-03-16,organic,2,True
TP000021566,C0002491,2025-10-15,social_ads,1,False
TP000021567,C0002491,2025-12-03,paid_search,2,True
TP000009169,C0002492,2024-08-18,social_ads,1,False
TP000009170,C0002492,2024-08-27,paid_search,2,True
TP000001207,C0002493,2023-02-18,paid_search,1,False
TP000001208,C0002493,2023-04-06,paid_search,2,True
TP000020728,C0002494,2025-10-23,email,1,False
TP000020729,C0002494,2025-11-07,paid_search,2,True
TP000019892,C0002495,2025-10-06,organic,1,True
TP000011884,C0002496,2024-11-16,partners,1,False
TP000011885,C0002496,2025-01-04,social_ads,2,True
TP000012485,C0002497,2024-12-11,social_ads,1,False
TP000012486,C0002497,2024-12-22,paid_search,2,False
TP000012487,C0002497,2024-12-31,paid_search,3,False
TP000012488,C0002497,2025-01-30,paid_search,4,True
TP000004773,C0002498,2024-01-16,email,1,True
TP000018447,C0002499,2025-08-17,referral,1,True
TP000011295,C0002500,2024-11-04,referral,1,False
TP000011296,C0002500,2024-12-02,paid_search,2,False
TP000011297,C0002500,2024-12-07,paid_search,3,False
TP000011298,C0002500,2024-12-16,social_ads,4,True
TP000000779,C0002501,2023-01-18,partners,1,False
TP000000780,C0002501,2023-01-30,email,2,False
TP000000781,C0002501,2023-03-07,referral,3,True
TP000015465,C0002502,2025-04-18,social_ads,1,False
TP000015466,C0002502,2025-04-22,paid_search,2,False
TP000015467,C0002502,2025-05-12,referral,3,True
TP000021352,C0002503,2025-10-25,partners,1,False
TP000021353,C0002503,2025-11-27,social_ads,2,True
TP000018683,C0002504,2025-07-17,organic,1,False
TP000018684,C0002504,2025-08-31,referral,2,True
TP000006350,C0002505,2024-02-17,paid_search,1,False
TP000006351,C0002505,2024-03-16,referral,2,False
TP000006352,C0002505,2024-04-03,partners,3,True
TP000001268,C0002506,2023-04-14,social_ads,1,True
TP000021122,C0002507,2025-10-03,referral,1,False
TP000021123,C0002507,2025-10-07,paid_search,2,False
TP000021124,C0002507,2025-11-19,referral,3,True
TP000021051,C0002508,2025-10-10,social_ads,1,False
TP000021052,C0002508,2025-11-21,paid_search,2,True
TP000012083,C0002509,2024-11-26,social_ads,1,False
TP000012084,C0002509,2024-11-28,paid_search,2,False
TP000012085,C0002509,2025-01-15,partners,3,True
TP000014511,C0002510,2025-02-13,paid_search,1,False
TP000014512,C0002510,2025-02-20,partners,2,False
TP000014513,C0002510,2025-03-10,email,3,False
TP000014514,C0002510,2025-04-13,social_ads,4,True
TP000010538,C0002511,2024-11-06,social_ads,1,True
TP000009556,C0002512,2024-08-09,paid_search,1,False
TP000009557,C0002512,2024-09-21,email,2,True
TP000002589,C0002513,2023-08-06,referral,1,True
TP000002103,C0002514,2023-06-25,paid_search,1,True
TP000005243,C0002515,2024-01-21,social_ads,1,False
TP000005244,C0002515,2024-01-22,paid_search,2,False
TP000005245,C0002515,2024-01-26,organic,3,False
TP000005246,C0002515,2024-02-09,social_ads,4,True
TP000018835,C0002516,2025-09-03,social_ads,1,True
TP000003160,C0002517,2023-08-05,paid_search,1,False
TP000003161,C0002517,2023-09-23,referral,2,False
TP000003162,C0002517,2023-09-26,email,3,True
TP000005143,C0002518,2023-12-25,organic,1,False
TP000005144,C0002518,2023-12-25,paid_search,2,False
TP000005145,C0002518,2024-01-27,social_ads,3,False
TP000005146,C0002518,2024-02-08,social_ads,4,True
TP000012398,C0002519,2025-01-31,paid_search,1,True
TP000004868,C0002520,2023-12-16,partners,1,False
TP000004869,C0002520,2023-12-17,organic,2,False
TP000004870,C0002520,2024-01-14,paid_search,3,False
TP000004871,C0002520,2024-01-19,referral,4,True
TP000003650,C0002521,2023-10-19,social_ads,1,False
TP000003651,C0002521,2023-11-01,social_ads,2,True
TP000012762,C0002522,2025-01-31,email,1,False
TP000012763,C0002522,2025-02-06,organic,2,False
TP000012764,C0002522,2025-02-06,organic,3,False
TP000012765,C0002522,2025-02-07,paid_search,4,True
TP000008389,C0002523,2024-06-26,organic,1,False
TP000008390,C0002523,2024-06-28,social_ads,2,False
TP000008391,C0002523,2024-07-09,organic,3,False
TP000008392,C0002523,2024-07-14,partners,4,True
TP000014175,C0002524,2025-04-01,paid_search,1,True
TP000020485,C0002525,2025-09-25,email,1,False
TP000020486,C0002525,2025-09-29,organic,2,False
TP000020487,C0002525,2025-10-19,paid_search,3,False
TP000020488,C0002525,2025-11-01,partners,4,True
TP000003291,C0002526,2023-10-08,organic,1,True
TP000020531,C0002527,2025-10-01,paid_search,1,False
TP000020532,C0002527,2025-10-31,paid_search,2,True
TP000020259,C0002528,2025-10-25,organic,1,True
TP000018690,C0002529,2025-07-17,social_ads,1,False
TP000018691,C0002529,2025-07-20,paid_search,2,False
TP000018692,C0002529,2025-08-25,organic,3,True
TP000014268,C0002530,2025-02-06,paid_search,1,False
TP000014269,C0002530,2025-02-23,paid_search,2,False
TP000014270,C0002530,2025-03-10,email,3,False
TP000014271,C0002530,2025-04-03,referral,4,True
TP000014035,C0002531,2025-03-27,referral,1,True
TP000014443,C0002532,2025-02-12,paid_search,1,False
TP000014444,C0002532,2025-02-28,organic,2,False
TP000014445,C0002532,2025-04-06,paid_search,3,True
TP000015609,C0002533,2025-05-16,paid_search,1,True
TP000000386,C0002534,2023-02-01,organic,1,True
TP000021527,C0002535,2025-10-12,referral,1,False
TP000021528,C0002535,2025-11-29,paid_search,2,True
TP000013241,C0002536,2025-02-01,referral,1,False
TP000013242,C0002536,2025-02-18,organic,2,False
TP000013243,C0002536,2025-02-25,paid_search,3,True
TP000017612,C0002537,2025-07-19,referral,1,True
TP000008599,C0002538,2024-06-24,social_ads,1,False
TP000008600,C0002538,2024-07-26,paid_search,2,True
TP000000308,C0002539,2022-12-04,paid_search,1,False
TP000000309,C0002539,2023-01-03,social_ads,2,False
TP000000310,C0002539,2023-01-11,social_ads,3,False
TP000000311,C0002539,2023-01-24,organic,4,True
TP000011615,C0002540,2024-11-28,organic,1,False
TP000011616,C0002540,2024-12-07,organic,2,False
TP000011617,C0002540,2024-12-29,organic,3,True
TP000011533,C0002541,2024-12-23,organic,1,True
TP000009960,C0002542,2024-10-12,paid_search,1,True
TP000007748,C0002543,2024-04-22,social_ads,1,False
TP000007749,C0002543,2024-04-24,paid_search,2,False
TP000007750,C0002543,2024-05-19,paid_search,3,False
TP000007751,C0002543,2024-06-17,social_ads,4,True
TP000005679,C0002544,2024-01-14,paid_search,1,False
TP000005680,C0002544,2024-01-23,social_ads,2,False
TP000005681,C0002544,2024-01-30,email,3,False
TP000005682,C0002544,2024-03-03,organic,4,True
TP000011966,C0002545,2024-11-22,paid_search,1,False
TP000011967,C0002545,2024-12-01,email,2,False
TP000011968,C0002545,2025-01-15,social_ads,3,True
TP000008544,C0002546,2024-06-14,organic,1,False
TP000008545,C0002546,2024-06-23,organic,2,False
TP000008546,C0002546,2024-07-29,organic,3,True
TP000021774,C0002547,2025-10-23,paid_search,1,False
TP000021775,C0002547,2025-11-10,social_ads,2,False
TP000021776,C0002547,2025-12-07,referral,3,True
TP000003877,C0002548,2023-10-07,organic,1,False
TP000003878,C0002548,2023-11-21,social_ads,2,True
TP000007288,C0002549,2024-04-05,partners,1,False
TP000007289,C0002549,2024-04-08,social_ads,2,False
TP000007290,C0002549,2024-05-21,social_ads,3,True
TP000006735,C0002550,2024-04-15,paid_search,1,False
TP000006736,C0002550,2024-04-21,referral,2,True
TP000012307,C0002551,2024-12-02,paid_search,1,False
TP000012308,C0002551,2024-12-14,social_ads,2,False
TP000012309,C0002551,2025-01-07,referral,3,False
TP000012310,C0002551,2025-01-25,paid_search,4,True
TP000011303,C0002552,2024-11-24,referral,1,False
TP000011304,C0002552,2024-12-11,organic,2,False
TP000011305,C0002552,2024-12-13,partners,3,True
TP000014548,C0002553,2025-03-02,organic,1,False
TP000014549,C0002553,2025-03-29,referral,2,False
TP000014550,C0002553,2025-04-08,referral,3,True
TP000021348,C0002554,2025-10-20,social_ads,1,False
TP000021349,C0002554,2025-10-25,partners,2,False
TP000021350,C0002554,2025-11-10,partners,3,False
TP000021351,C0002554,2025-11-29,paid_search,4,True
TP000006526,C0002555,2024-02-20,organic,1,False
TP000006527,C0002555,2024-03-30,paid_search,2,False
TP000006528,C0002555,2024-04-07,referral,3,False
TP000006529,C0002555,2024-04-12,organic,4,True
TP000015674,C0002556,2025-03-21,paid_search,1,False
TP000015675,C0002556,2025-04-08,paid_search,2,False
TP000015676,C0002556,2025-04-11,email,3,False
TP000015677,C0002556,2025-05-18,social_ads,4,True
TP000000587,C0002557,2022-12-30,social_ads,1,False
TP000000588,C0002557,2023-01-19,email,2,False
TP000000589,C0002557,2023-02-05,referral,3,False
TP000000590,C0002557,2023-02-21,paid_search,4,True
TP000005980,C0002558,2024-01-29,organic,1,False
TP000005981,C0002558,2024-03-22,email,2,True
TP000010545,C0002559,2024-09-20,paid_search,1,False
TP000010546,C0002559,2024-10-05,referral,2,False
TP000010547,C0002559,2024-10-10,partners,3,False
TP000010548,C0002559,2024-11-10,organic,4,True
TP000000714,C0002560,2023-01-15,organic,1,False
TP000000715,C0002560,2023-02-28,referral,2,True
TP000014022,C0002561,2025-02-04,paid_search,1,False
TP000014023,C0002561,2025-02-05,organic,2,False
TP000014024,C0002561,2025-03-19,organic,3,False
TP000014025,C0002561,2025-03-26,organic,4,True
TP000015346,C0002562,2025-03-28,email,1,False
TP000015347,C0002562,2025-05-08,referral,2,True
TP000016857,C0002563,2025-05-20,paid_search,1,False
TP000016858,C0002563,2025-05-28,email,2,False
TP000016859,C0002563,2025-06-21,email,3,False
TP000016860,C0002563,2025-06-23,social_ads,4,True
TP000011768,C0002564,2025-01-02,paid_search,1,True
TP000013714,C0002565,2025-02-13,paid_search,1,False
TP000013715,C0002565,2025-03-10,social_ads,2,False
TP000013716,C0002565,2025-03-18,paid_search,3,True
TP000009050,C0002566,2024-06-25,partners,1,False
TP000009051,C0002566,2024-06-29,partners,2,False
TP000009052,C0002566,2024-07-01,paid_search,3,False
TP000009053,C0002566,2024-08-20,social_ads,4,True
TP000000963,C0002567,2023-02-13,paid_search,1,False
TP000000964,C0002567,2023-03-05,partners,2,False
TP000000965,C0002567,2023-03-05,social_ads,3,False
TP000000966,C0002567,2023-03-19,social_ads,4,True
TP000002158,C0002568,2023-05-21,paid_search,1,False
TP000002159,C0002568,2023-06-26,email,2,False
TP000002160,C0002568,2023-07-02,organic,3,True
TP000014810,C0002569,2025-04-23,social_ads,1,True
TP000022333,C0002570,2025-11-10,organic,1,False
TP000022334,C0002570,2025-12-03,social_ads,2,False
TP000022335,C0002570,2025-12-29,referral,3,True
TP000000371,C0002571,2022-12-20,partners,1,False
TP000000372,C0002571,2022-12-23,paid_search,2,False
TP000000373,C0002571,2023-01-28,organic,3,True
TP000012668,C0002572,2024-12-17,paid_search,1,False
TP000012669,C0002572,2025-01-06,referral,2,False
TP000012670,C0002572,2025-02-09,email,3,True
TP000016969,C0002573,2025-07-01,social_ads,1,True
TP000018626,C0002574,2025-07-09,social_ads,1,False
TP000018627,C0002574,2025-07-12,referral,2,False
TP000018628,C0002574,2025-08-08,social_ads,3,False
TP000018629,C0002574,2025-08-28,partners,4,True
TP000012334,C0002575,2025-01-08,partners,1,False
TP000012335,C0002575,2025-01-14,social_ads,2,False
TP000012336,C0002575,2025-01-22,social_ads,3,False
TP000012337,C0002575,2025-01-29,organic,4,True
TP000014028,C0002576,2025-01-30,email,1,False
TP000014029,C0002576,2025-03-12,email,2,False
TP000014030,C0002576,2025-03-27,paid_search,3,True
TP000015761,C0002577,2025-05-20,social_ads,1,True
TP000019328,C0002578,2025-09-22,paid_search,1,True
TP000002656,C0002579,2023-08-18,organic,1,True
TP000020834,C0002580,2025-10-10,paid_search,1,False
TP000020835,C0002580,2025-11-11,referral,2,True
TP000000627,C0002581,2023-02-06,email,1,False
TP000000628,C0002581,2023-02-18,referral,2,True
TP000018816,C0002582,2025-07-21,organic,1,False
TP000018817,C0002582,2025-08-04,partners,2,False
TP000018818,C0002582,2025-09-04,organic,3,True
TP000001737,C0002583,2023-05-22,social_ads,1,True
TP000004386,C0002584,2023-12-20,social_ads,1,True
TP000000110,C0002585,2022-12-25,partners,1,False
TP000000111,C0002585,2022-12-26,partners,2,False
TP000000112,C0002585,2023-01-08,partners,3,True
TP000010149,C0002586,2024-09-06,social_ads,1,False
TP000010150,C0002586,2024-10-06,referral,2,False
TP000010151,C0002586,2024-10-17,email,3,True
TP000007647,C0002587,2024-06-11,organic,1,True
TP000003699,C0002588,2023-09-27,referral,1,False
TP000003700,C0002588,2023-10-08,email,2,False
TP000003701,C0002588,2023-11-08,paid_search,3,True
TP000010298,C0002589,2024-10-24,paid_search,1,True
TP000009174,C0002590,2024-07-22,organic,1,False
TP000009175,C0002590,2024-08-26,paid_search,2,True
TP000017289,C0002591,2025-05-23,referral,1,False
TP000017290,C0002591,2025-06-03,partners,2,False
TP000017291,C0002591,2025-06-27,social_ads,3,False
TP000017292,C0002591,2025-07-10,social_ads,4,True
TP000020069,C0002592,2025-08-27,social_ads,1,False
TP000020070,C0002592,2025-09-25,paid_search,2,False
TP000020071,C0002592,2025-10-18,paid_search,3,True
TP000014781,C0002593,2025-04-17,partners,1,True
TP000002700,C0002594,2023-07-09,social_ads,1,False
TP000002701,C0002594,2023-07-14,paid_search,2,False
TP000002702,C0002594,2023-07-30,email,3,False
TP000002703,C0002594,2023-08-19,organic,4,True
TP000006750,C0002595,2024-03-06,social_ads,1,False
TP000006751,C0002595,2024-04-25,social_ads,2,True
TP000020533,C0002596,2025-09-09,referral,1,False
TP000020534,C0002596,2025-09-15,paid_search,2,False
TP000020535,C0002596,2025-10-01,social_ads,3,False
TP000020536,C0002596,2025-11-04,social_ads,4,True
TP000001937,C0002597,2023-06-04,email,1,False
TP000001938,C0002597,2023-06-10,social_ads,2,True
TP000009255,C0002598,2024-09-04,social_ads,1,True
TP000021165,C0002599,2025-10-23,paid_search,1,False
TP000021166,C0002599,2025-11-19,organic,2,True
TP000021344,C0002600,2025-11-28,paid_search,1,True
TP000009344,C0002601,2024-07-27,email,1,False
TP000009345,C0002601,2024-07-30,referral,2,False
TP000009346,C0002601,2024-09-04,email,3,False
TP000009347,C0002601,2024-09-11,organic,4,True
TP000015117,C0002602,2025-04-12,paid_search,1,False
TP000015118,C0002602,2025-05-02,paid_search,2,True
TP000010427,C0002603,2024-10-05,email,1,False
TP000010428,C0002603,2024-10-10,email,2,False
TP000010429,C0002603,2024-10-31,social_ads,3,True
TP000017009,C0002604,2025-06-09,paid_search,1,False
TP000017010,C0002604,2025-07-01,email,2,True
TP000000732,C0002605,2023-02-27,paid_search,1,True
TP000003134,C0002606,2023-09-23,paid_search,1,True
TP000013909,C0002607,2025-01-24,partners,1,False
TP000013910,C0002607,2025-02-11,organic,2,False
