intervention_id,week_start,product_type,region,assignment,reference_price,observed_price,units_sold,revenue,contribution_margin
PI0001524,2025-10-27,Core,APAC,price_up_10,165.0,181.5,133,24139.5,13035.33
PI0001525,2025-10-27,Add-on,North America,price_down_10,92.0,82.8,176,14572.8,8743.68
PI0001526,2025-10-27,Add-on,EMEA,price_down_10,92.0,82.8,157,12999.6,7799.76
PI0001527,2025-10-27,Add-on,LATAM,price_down_10,92.0,82.8,98,8114.4,4868.64
PI0001528,2025-10-27,Add-on,APAC,control,92.0,92.0,103,9476.0,5685.6
PI0001529,2025-10-27,Premium,North America,control,305.0,305.0,92,28060.0,10662.8
PI0001530,2025-10-27,Premium,EMEA,price_up_10,305.0,335.5,73,24491.5,9306.77
PI0001531,2025-10-27,Premium,LATAM,price_up_10,305.0,335.5,35,11742.5,4462.15
PI0001532,2025-10-27,Premium,APAC,price_down_10,305.0,274.5,51,13999.5,5319.81
PI0001533,2025-10-27,Services,North America,price_down_10,388.0,349.2,63,21999.6,6819.88
PI0001534,2025-10-27,Services,EMEA,price_up_10,388.0,426.8,51,21766.8,6747.71
PI0001535,2025-10-27,Services,LATAM,price_down_10,388.0,349.2,24,8380.8,2598.05
PI0001536,2025-10-27,Services,APAC,price_up_10,388.0,426.8,44,18779.2,5821.55
PI0001537,2025-11-03,Core,North America,control,165.0,165.0,249,41085.0,22185.9
PI0001538,2025-11-03,Core,EMEA,price_up_10,165.0,181.5,204,37026.0,19994.04
PI0001539,2025-11-03,Core,LATAM,control,165.0,165.0,119,19635.0,10602.9
PI0001540,2025-11-03,Core,APAC,price_up_10,165.0,181.5,124,22506.0,12153.24
PI0001541,2025-11-03,Add-on,North America,control,92.0,92.0,153,14076.0,8445.6
PI0001542,2025-11-03,Add-on,EMEA,price_up_10,92.0,101.2,133,13459.6,8075.76
PI0001543,2025-11-03,Add-on,LATAM,price_down_10,92.0,82.8,96,7948.8,4769.28
PI0001544,2025-11-03,Add-on,APAC,price_up_10,92.0,101.2,105,10626.0,6375.6
PI0001545,2025-11-03,Premium,North America,control,305.0,305.0,82,25010.0,9503.8
PI0001546,2025-11-03,Premium,EMEA,price_up_10,305.0,335.5,67,22478.5,8541.83
PI0001547,2025-11-03,Premium,LATAM,price_up_10,305.0,335.5,45,15097.5,5737.05
PI0001548,2025-11-03,Premium,APAC,price_down_10,305.0,274.5,63,17293.5,6571.53
PI0001549,2025-11-03,Services,North America,control,388.0,388.0,62,24056.0,7457.36
PI0001550,2025-11-03,Services,EMEA,price_up_10,388.0,426.8,30,12804.0,3969.24
PI0001551,2025-11-03,Services,LATAM,price_up_10,388.0,426.8,36,15364.8,4763.09
PI0001552,2025-11-03,Services,APAC,price_up_10,388.0,426.8,31,13230.8,4101.55
PI0001553,2025-11-10,Core,North America,price_up_10,165.0,181.5,234,42471.0,22934.34
PI0001554,2025-11-10,Core,EMEA,control,165.0,165.0,221,36465.0,19691.1
PI0001555,2025-11-10,Core,LATAM,price_down_10,165.0,148.5,174,25839.0,13953.06
PI0001556,2025-11-10,Core,APAC,price_down_10,165.0,148.5,190,28215.0,15236.1
PI0001557,2025-11-10,Add-on,North America,price_down_10,92.0,82.8,232,19209.6,11525.76
PI0001558,2025-11-10,Add-on,EMEA,price_down_10,92.0,82.8,157,12999.6,7799.76
PI0001559,2025-11-10,Add-on,LATAM,control,92.0,92.0,90,8280.0,4968.0
PI0001560,2025-11-10,Add-on,APAC,control,92.0,92.0,122,11224.0,6734.4
PI0001561,2025-11-10,Premium,North America,control,305.0,305.0,76,23180.0,8808.4
PI0001562,2025-11-10,Premium,EMEA,control,305.0,305.0,75,22875.0,8692.5
PI0001563,2025-11-10,Premium,LATAM,control,305.0,305.0,50,15250.0,5795.0
PI0001564,2025-11-10,Premium,APAC,price_up_10,305.0,335.5,48,16104.0,6119.52
PI0001565,2025-11-10,Services,North America,control,388.0,388.0,61,23668.0,7337.08
PI0001566,2025-11-10,Services,EMEA,control,388.0,388.0,52,20176.0,6254.56
PI0001567,2025-11-10,Services,LATAM,control,388.0,388.0,31,12028.0,3728.68
PI0001568,2025-11-10,Services,APAC,price_up_10,388.0,426.8,46,19632.8,6086.17
PI0001569,2025-11-17,Core,North America,price_up_10,165.0,181.5,226,41019.0,22150.26
PI0001570,2025-11-17,Core,EMEA,control,165.0,165.0,185,30525.0,16483.5
PI0001571,2025-11-17,Core,LATAM,price_down_10,165.0,148.5,188,27918.0,15075.72
PI0001572,2025-11-17,Core,APAC,control,165.0,165.0,178,29370.0,15859.8
PI0001573,2025-11-17,Add-on,North America,control,92.0,92.0,193,17756.0,10653.6
PI0001574,2025-11-17,Add-on,EMEA,price_up_10,92.0,101.2,134,13560.8,8136.48
PI0001575,2025-11-17,Add-on,LATAM,control,92.0,92.0,96,8832.0,5299.2
PI0001576,2025-11-17,Add-on,APAC,control,92.0,92.0,95,8740.0,5244.0
PI0001577,2025-11-17,Premium,North America,price_down_10,305.0,274.5,85,23332.5,8866.35
PI0001578,2025-11-17,Premium,EMEA,control,305.0,305.0,85,25925.0,9851.5
PI0001579,2025-11-17,Premium,LATAM,price_down_10,305.0,274.5,55,15097.5,5737.05
PI0001580,2025-11-17,Premium,APAC,price_down_10,305.0,274.5,58,15921.0,6049.98
PI0001581,2025-11-17,Services,North America,price_up_10,388.0,426.8,62,26461.6,8203.1
PI0001582,2025-11-17,Services,EMEA,price_up_10,388.0,426.8,42,17925.6,5556.94
PI0001583,2025-11-17,Services,LATAM,control,388.0,388.0,20,7760.0,2405.6
PI0001584,2025-11-17,Services,APAC,price_down_10,388.0,349.2,36,12571.2,3897.07
PI0001585,2025-11-24,Core,North America,price_down_10,165.0,148.5,268,39798.0,21490.92
PI0001586,2025-11-24,Core,EMEA,price_up_10,165.0,181.5,206,37389.0,20190.06
PI0001587,2025-11-24,Core,LATAM,price_down_10,165.0,148.5,122,18117.0,9783.18
PI0001588,2025-11-24,Core,APAC,price_down_10,165.0,148.5,199,29551.5,15957.81
PI0001589,2025-11-24,Add-on,North America,price_up_10,92.0,101.2,202,20442.4,12265.44
PI0001590,2025-11-24,Add-on,EMEA,price_down_10,92.0,82.8,149,12337.2,7402.32
PI0001591,2025-11-24,Add-on,LATAM,price_up_10,92.0,101.2,76,7691.2,4614.72
PI0001592,2025-11-24,Add-on,APAC,price_down_10,92.0,82.8,143,11840.4,7104.24
PI0001593,2025-11-24,Premium,North America,control,305.0,305.0,89,27145.0,10315.1
PI0001594,2025-11-24,Premium,EMEA,price_down_10,305.0,274.5,86,23607.0,8970.66
PI0001595,2025-11-24,Premium,LATAM,control,305.0,305.0,53,16165.0,6142.7
PI0001596,2025-11-24,Premium,APAC,price_down_10,305.0,274.5,60,16470.0,6258.6
PI0001597,2025-11-24,Services,North America,control,388.0,388.0,60,23280.0,7216.8
PI0001598,2025-11-24,Services,EMEA,price_down_10,388.0,349.2,54,18856.8,5845.61
PI0001599,2025-11-24,Services,LATAM,control,388.0,388.0,26,10088.0,3127.28
PI0001600,2025-11-24,Services,APAC,price_up_10,388.0,426.8,25,10670.0,3307.7
PI0001601,2025-12-01,Core,North America,price_up_10,165.0,181.5,251,45556.5,24600.51
PI0001602,2025-12-01,Core,EMEA,control,165.0,165.0,236,38940.0,21027.6
PI0001603,2025-12-01,Core,LATAM,price_down_10,165.0,148.5,138,20493.0,11066.22
PI0001604,2025-12-01,Core,APAC,price_down_10,165.0,148.5,169,25096.5,13552.11
PI0001605,2025-12-01,Add-on,North America,price_down_10,92.0,82.8,209,17305.2,10383.12
PI0001606,2025-12-01,Add-on,EMEA,price_up_10,92.0,101.2,149,15078.8,9047.28
PI0001607,2025-12-01,Add-on,LATAM,price_down_10,92.0,82.8,113,9356.4,5613.84
PI0001608,2025-12-01,Add-on,APAC,price_down_10,92.0,82.8,162,13413.6,8048.16
PI0001609,2025-12-01,Premium,North America,control,305.0,305.0,73,22265.0,8460.7
PI0001610,2025-12-01,Premium,EMEA,price_up_10,305.0,335.5,107,35898.5,13641.43
PI0001611,2025-12-01,Premium,LATAM,control,305.0,305.0,42,12810.0,4867.8
PI0001612,2025-12-01,Premium,APAC,control,305.0,305.0,79,24095.0,9156.1
PI0001613,2025-12-01,Services,North America,control,388.0,388.0,51,19788.0,6134.28
PI0001614,2025-12-01,Services,EMEA,control,388.0,388.0,41,15908.0,4931.48
PI0001615,2025-12-01,Services,LATAM,control,388.0,388.0,39,15132.0,4690.92
PI0001616,2025-12-01,Services,APAC,price_up_10,388.0,426.8,32,13657.6,4233.86
PI0001617,2025-12-08,Core,North America,price_down_10,165.0,148.5,305,45292.5,24457.95
PI0001618,2025-12-08,Core,EMEA,price_down_10,165.0,148.5,236,35046.0,18924.84
PI0001619,2025-12-08,Core,LATAM,price_up_10,165.0,181.5,130,23595.0,12741.3
PI0001620,2025-12-08,Core,APAC,control,165.0,165.0,165,27225.0,14701.5
PI0001621,2025-12-08,Add-on,North America,control,92.0,92.0,143,13156.0,7893.6
PI0001622,2025-12-08,Add-on,EMEA,price_up_10,92.0,101.2,117,11840.4,7104.24
PI0001623,2025-12-08,Add-on,LATAM,price_down_10,92.0,82.8,110,9108.0,5464.8
PI0001624,2025-12-08,Add-on,APAC,control,92.0,92.0,116,10672.0,6403.2
PI0001625,2025-12-08,Premium,North America,price_up_10,305.0,335.5,87,29188.5,11091.63
PI0001626,2025-12-08,Premium,EMEA,control,305.0,305.0,76,23180.0,8808.4
PI0001627,2025-12-08,Premium,LATAM,price_down_10,305.0,274.5,61,16744.5,6362.91
PI0001628,2025-12-08,Premium,APAC,control,305.0,305.0,63,19215.0,7301.7
PI0001629,2025-12-08,Services,North America,price_down_10,388.0,349.2,51,17809.2,5520.85
PI0001630,2025-12-08,Services,EMEA,price_down_10,388.0,349.2,60,20952.0,6495.12
PI0001631,2025-12-08,Services,LATAM,price_down_10,388.0,349.2,39,13618.8,4221.83
PI0001632,2025-12-08,Services,APAC,control,388.0,388.0,37,14356.0,4450.36
PI0001633,2025-12-15,Core,North America,price_up_10,165.0,181.5,232,42108.0,22738.32
PI0001634,2025-12-15,Core,EMEA,control,165.0,165.0,226,37290.0,20136.6
PI0001635,2025-12-15,Core,LATAM,price_down_10,165.0,148.5,179,26581.5,14354.01
PI0001636,2025-12-15,Core,APAC,price_up_10,165.0,181.5,165,29947.5,16171.65
PI0001637,2025-12-15,Add-on,North America,control,92.0,92.0,167,15364.0,9218.4
PI0001638,2025-12-15,Add-on,EMEA,price_down_10,92.0,82.8,178,14738.4,8843.04
PI0001639,2025-12-15,Add-on,LATAM,control,92.0,92.0,81,7452.0,4471.2
PI0001640,2025-12-15,Add-on,APAC,control,92.0,92.0,121,11132.0,6679.2
PI0001641,2025-12-15,Premium,North America,control,305.0,305.0,89,27145.0,10315.1
PI0001642,2025-12-15,Premium,EMEA,price_up_10,305.0,335.5,75,25162.5,9561.75
PI0001643,2025-12-15,Premium,LATAM,price_up_10,305.0,335.5,44,14762.0,5609.56
PI0001644,2025-12-15,Premium,APAC,price_up_10,305.0,335.5,60,20130.0,7649.4
PI0001645,2025-12-15,Services,North America,control,388.0,388.0,57,22116.0,6855.96
PI0001646,2025-12-15,Services,EMEA,price_up_10,388.0,426.8,49,20913.2,6483.09
PI0001647,2025-12-15,Services,LATAM,price_down_10,388.0,349.2,29,10126.8,3139.31
PI0001648,2025-12-15,Services,APAC,price_down_10,388.0,349.2,44,15364.8,4763.09
PI0001649,2025-12-22,Core,North America,price_up_10,165.0,181.5,210,38115.0,20582.1
PI0001650,2025-12-22,Core,EMEA,price_up_10,165.0,181.5,233,42289.5,22836.33
PI0001651,2025-12-22,Core,LATAM,price_down_10,165.0,148.5,184,27324.0,14754.96
PI0001652,2025-12-22,Core,APAC,price_up_10,165.0,181.5,166,30129.0,16269.66
PI0001653,2025-12-22,Add-on,North America,price_down_10,92.0,82.8,192,15897.6,9538.56
PI0001654,2025-12-22,Add-on,EMEA,price_down_10,92.0,82.8,179,14821.2,8892.72
PI0001655,2025-12-22,Add-on,LATAM,control,92.0,92.0,109,10028.0,6016.8
PI0001656,2025-12-22,Add-on,APAC,price_down_10,92.0,82.8,118,9770.4,5862.24
PI0001657,2025-12-22,Premium,North America,price_up_10,305.0,335.5,99,33214.5,12621.51
PI0001658,2025-12-22,Premium,EMEA,control,305.0,305.0,97,29585.0,11242.3
PI0001659,2025-12-22,Premium,LATAM,price_down_10,305.0,274.5,62,17019.0,6467.22
PI0001660,2025-12-22,Premium,APAC,price_down_10,305.0,274.5,73,20038.5,7614.63
PI0001661,2025-12-22,Services,North America,control,388.0,388.0,53,20564.0,6374.84
PI0001662,2025-12-22,Services,EMEA,control,388.0,388.0,49,19012.0,5893.72
PI0001663,2025-12-22,Services,LATAM,price_up_10,388.0,426.8,24,10243.2,3175.39
PI0001664,2025-12-22,Services,APAC,price_up_10,388.0,426.8,51,21766.8,6747.71
PI0001665,2025-12-29,Core,North America,control,165.0,165.0,272,44880.0,24235.2
PI0001666,2025-12-29,Core,EMEA,price_up_10,165.0,181.5,217,39385.5,21268.17
PI0001667,2025-12-29,Core,LATAM,control,165.0,165.0,137,22605.0,12206.7
PI0001668,2025-12-29,Core,APAC,control,165.0,165.0,198,32670.0,17641.8
PI0001669,2025-12-29,Add-on,North America,price_down_10,92.0,82.8,237,19623.6,11774.16
PI0001670,2025-12-29,Add-on,EMEA,price_down_10,92.0,82.8,155,12834.0,7700.4
PI0001671,2025-12-29,Add-on,LATAM,control,92.0,92.0,106,9752.0,5851.2
PI0001672,2025-12-29,Add-on,APAC,control,92.0,92.0,113,10396.0,6237.6
PI0001673,2025-12-29,Premium,North America,control,305.0,305.0,100,30500.0,11590.0
PI0001674,2025-12-29,Premium,EMEA,control,305.0,305.0,84,25620.0,9735.6
PI0001675,2025-12-29,Premium,LATAM,price_down_10,305.0,274.5,63,17293.5,6571.53
PI0001676,2025-12-29,Premium,APAC,price_down_10,305.0,274.5,60,16470.0,6258.6
PI0001677,2025-12-29,Services,North America,price_down_10,388.0,349.2,73,25491.6,7902.4
PI0001678,2025-12-29,Services,EMEA,price_down_10,388.0,349.2,70,24444.0,7577.64
PI0001679,2025-12-29,Services,LATAM,control,388.0,388.0,39,15132.0,4690.92
PI0001680,2025-12-29,Services,APAC,price_down_10,388.0,349.2,47,16412.4,5087.84
